event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2
UFC Fight Night: Bigfoot vs Mir,Edson Barboza,Michael Johnson,0,1,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.39,0.19,0.3939393939393939,0.1917808219178082,0.0,,0,0,0,0,0,4,0.0,0.0,0.21,0.23,0.21212121212121213,0.25806451612903225,0.0,,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.34,0.18,0.34375,0.22807017543859648,,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.39,0.19,0.2777777777777778,0.16393442622950818,0.6666666666666666,0.14285714285714285,0.0,0.6,0.3939393939393939,0.19444444444444445,,0.0,,,0.21,0.23,0.15384615384615385,0.20754716981132076,0.42857142857142855,0.2,,1.0,0.21212121212121213,0.23728813559322035,,,,0.0,0.34,0.18,0.23076923076923078,0.13953488372093023,0.8333333333333334,0.2857142857142857,,0.5,0.3548387096774194,0.1568627450980392,0.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,Iuri Alcantara,Frankie Saenz,0,1,Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.57,0.31,0.6666666666666666,0.5348837209302325,0.5,1.0,0,0,0,1,20,88,0.0,0.0,0.46,0.53,0.5757575757575758,0.684931506849315,0.0,1.0,0.0,0.0,0.0,0.0,6.0,166.0,0.0,0.0,0.57,0.52,0.7,0.7205882352941176,1.0,0.5,0.0,0.0,0.0,0.0,36.0,165.0,0.57,0.31,0.3,0.2631578947368421,0.875,0.2857142857142857,1.0,0.6666666666666666,0.5,0.17647058823529413,1.0,0.5,1.0,0.5,0.46,0.53,0.4090909090909091,0.38095238095238093,0.6666666666666666,0.42857142857142855,1.0,0.8461538461538461,0.4090909090909091,0.3076923076923077,0.75,0.6666666666666666,,0.64,0.57,0.52,0.5,0.2727272727272727,1.0,0.625,,0.8333333333333334,0.5,0.0,,0.9090909090909091,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,Rustam Khabilov,Adriano Martins,0,1,Lightweight Bout,0,Decision - Split,3,900,300,3,0,0,0.25,0.33,0.25,0.38461538461538464,0.0,1.0,0,0,0,0,0,40,0.0,0.0,0.21,0.25,0.21951219512195122,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.4,0.25,0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,6.0,79.0,0.25,0.33,0.17647058823529413,0.125,1.0,0.5,0.0,1.0,0.25,0.36363636363636365,,,,0.0,0.21,0.25,0.18181818181818182,0.2,0.6,1.0,0.0,,0.21052631578947367,0.25,0.3333333333333333,,,,0.21,0.4,0.07142857142857142,0.25,0.5,,1.0,1.0,0.21052631578947367,0.4444444444444444,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,Jessica Andrade,Marion Reneau,0,1,Women's Bantamweight Bout,0,Submission,1,114,114,3,1,0,0.4,0.37,0.38095238095238093,0.45,,,0,1,0,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.37,0.35714285714285715,0.3333333333333333,1.0,1.0,,,0.2727272727272727,0.35714285714285715,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,Santiago Ponzinibbio,Sean Strickland,1,0,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.34,0.25,0.3559322033898305,0.2631578947368421,1.0,0.5,0,0,0,0,24,18,0.0,0.0,0.31,0.28,0.3191489361702128,0.288135593220339,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.26,0.25,0.3,0.2641509433962264,0.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.34,0.25,0.3541666666666667,0.27450980392156865,0.16666666666666666,0.0,0.5,0.0,0.33962264150943394,0.25925925925925924,0.25,0.0,1.0,,0.31,0.28,0.28205128205128205,0.2857142857142857,0.5,0.0,0.5,0.5,0.3191489361702128,0.29310344827586204,,0.0,,,0.26,0.25,0.25,0.19148936170212766,0.2727272727272727,0.6666666666666666,0.5,1.0,0.24074074074074073,0.22448979591836735,0.6666666666666666,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,William Macario,Matt Dwyer,0,1,Welterweight Bout,0,KO/TKO,1,194,194,3,0,1,0.4,0.35,0.4,0.35135135135135137,,0.0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.35,0.1111111111111111,0.38461538461538464,0.0,0.3333333333333333,0.7777777777777778,0.2,0.4,0.28125,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,Tiago dos Santos e Silva,Mike de la Torre,0,1,Featherweight Bout,0,KO/TKO,1,179,179,3,0,1,0.58,0.53,0.7058823529411765,0.6818181818181818,0.0,0.0,0,0,0,0,83,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.53,0.25,0.5172413793103449,0.5,1.0,1.0,,0.5555555555555556,0.3076923076923077,0.6666666666666666,0.5714285714285714,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,Douglas Silva de Andrade,Cody Gibson,1,0,Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.28,0.2,0.28888888888888886,0.20408163265306123,,0.0,0,0,0,0,5,7,1.0,0.0,0.4,0.24,0.45454545454545453,0.24324324324324326,,,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.25,0.21,0.288135593220339,0.21568627450980393,0.0,0.0,0.0,0.0,1.0,0.0,28.0,9.0,0.28,0.2,0.07142857142857142,0.14285714285714285,0.4,0.5,0.75,1.0,0.3023255813953488,0.1702127659574468,0.0,1.0,,,0.4,0.24,0.2916666666666667,0.23529411764705882,1.0,0.5,0.8,0.0,0.36,0.2222222222222222,0.0,1.0,0.75,,0.25,0.21,0.14893617021276595,0.1875,0.5,0.0,1.0,1.0,0.25,0.21568627450980393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Bigfoot vs Mir,Ivan Jorge,Josh Shockley,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.18,0.37,0.5714285714285714,0.47368421052631576,0.66,0.0,1,0,0,0,202,32,0.0,0.0,0.33,0.32,0.3333333333333333,0.34210526315789475,0.0,,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.56,0.21,0.6333333333333333,0.4,0.33,0.0,0.0,0.0,0.0,0.0,93.0,49.0,0.18,0.37,0.0,0.3076923076923077,0.3333333333333333,0.6666666666666666,1.0,,0.18181818181818182,0.18181818181818182,,0.8,,,0.33,0.32,0.3157894736842105,0.36666666666666664,0.25,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.37037037037037035,,0.2,,,0.56,0.21,0.3076923076923077,0.1875,0.875,0.3333333333333333,1.0,,0.4375,0.15384615384615385,0.8571428571428571,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Max Holloway,Cole Miller,1,0,Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.25,0.25,0.27450980392156865,0.275,,,0,0,0,0,75,0,0.0,0.0,0.24,0.26,0.2692307692307692,0.2765957446808511,1.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.42,0.18,0.4578313253012048,0.22,,0.0,0.0,0.0,0.0,0.0,41.0,28.0,0.25,0.25,0.11764705882352941,0.0,0.7142857142857143,0.45454545454545453,0.42857142857142855,0.625,0.19047619047619047,0.17647058823529413,0.75,0.8,0.5,,0.24,0.26,0.2222222222222222,0.125,0.4,0.75,,0.5555555555555556,0.1956521739130435,0.26666666666666666,1.0,,0.6666666666666666,,0.42,0.18,0.3939393939393939,0.1951219512195122,0.5454545454545454,0.0,1.0,0.3333333333333333,0.4084507042253521,0.18181818181818182,0.5,0.3333333333333333,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Daniel Kelly,Patrick Walsh,1,0,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.32,0.17,0.32,0.19767441860465115,,1.0,0,0,0,0,0,2,0.0,0.0,0.33,0.25,0.3384615384615385,0.2549019607843137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.08,0.30666666666666664,0.08181818181818182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.17,0.30612244897959184,0.1686746987951807,,,1.0,1.0,0.32,0.17857142857142858,,,,,0.33,0.25,0.34375,0.2549019607843137,0.0,,,,0.3384615384615385,0.2549019607843137,,,,,0.3,0.08,0.2972972972972973,0.08181818181818182,1.0,,,,0.30666666666666664,0.08181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Benson Henderson,Brandon Thatch,1,0,Welterweight Bout,0,Submission,4,1138,238,5,0,0,0.39,0.35,0.3953488372093023,0.3548387096774194,,,0,0,0,0,0,0,0.0,0.0,0.32,0.31,0.3404255319148936,0.36666666666666664,,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.34,0.33,0.5849056603773585,0.36,0.5,0.0,0.0,0.0,0.0,0.0,179.0,2.0,0.39,0.35,0.21739130434782608,0.058823529411764705,0.6363636363636364,0.7,0.5555555555555556,0.75,0.3953488372093023,0.3103448275862069,,1.0,,,0.32,0.31,0.21212121212121213,0.2608695652173913,0.625,0.5,0.6,1.0,0.3111111111111111,0.3269230769230769,1.0,0.0,,0.0,0.34,0.33,0.24,0.17647058823529413,1.0,0.8,1.0,0.5,0.32142857142857145,0.2727272727272727,,1.0,1.0,,0.0,0.0,0.41,0.23,0.4772727272727273,0.2571428571428571,0.66,,1.0,0.0,0.0,0.0,95.0,0.0,0.41,0.23,0.2857142857142857,0.22580645161290322,0.8,0.0,1.0,1.0,0.36666666666666664,0.1724137931034483,0.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Neil Magny,Kiichi Kunimoto,1,0,Welterweight Bout,0,Submission,3,682,82,3,0,0,0.53,0.42,0.671875,0.6,0.0,0.0,0,0,0,0,119,76,0.0,0.0,0.78,0.18,0.8271604938271605,0.35294117647058826,1.0,0.5,0.0,0.0,0.0,0.0,138.0,117.0,0.0,0.0,0.76,0.66,0.8888888888888888,0.6666666666666666,1.0,,1.0,0.0,0.0,0.0,69.0,0.0,0.53,0.42,0.39285714285714285,0.2222222222222222,0.8,0.5,0.5,1.0,0.4230769230769231,0.45454545454545453,0.6842105263157895,0.3333333333333333,,,0.78,0.18,0.7777777777777778,0.1,0.7692307692307693,,1.0,1.0,0.625,0.2222222222222222,0.8235294117647058,0.0,0.8823529411764706,,0.76,0.66,0.7647058823529411,0.6666666666666666,,,,,0.6923076923076923,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Michel Prazeres,Kevin Lee,0,1,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.4,0.26,0.4,0.29310344827586204,0.25,0.0,0,2,0,0,81,7,0.0,0.0,0.6,0.47,0.6190476190476191,0.7101449275362319,0.5,1.0,0.0,0.0,0.0,0.0,80.0,128.0,0.0,0.0,0.2,0.49,0.2894736842105263,0.5777777777777777,0.0,1.0,0.0,1.0,0.0,0.0,36.0,149.0,0.4,0.26,0.375,0.23404255319148937,0.5,0.4444444444444444,1.0,,0.38235294117647056,0.2545454545454545,1.0,1.0,,,0.6,0.47,0.5,0.28,1.0,1.0,1.0,1.0,0.6,0.36363636363636365,,0.75,,0.625,0.2,0.49,0.1875,0.43636363636363634,0.5,0.875,,,0.1875,0.3076923076923077,0.5,0.7692307692307693,,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Ray Borg,Chris Kelades,1,0,Flyweight Bout,0,Submission,3,776,176,3,0,0,0.57,0.33,0.75,0.7142857142857143,0.75,0.0,1,0,0,1,248,37,0.0,0.0,0.7,0.2,0.6666666666666666,0.7333333333333333,1.0,,2.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.75,1.0,0.8235294117647058,1.0,1.0,,1.0,0.0,0.0,0.0,170.0,0.0,0.57,0.33,0.4,0.5,1.0,0.0,,0.0,0.5,0.0,,0.6666666666666666,0.6,,0.7,0.2,0.6153846153846154,0.0,1.0,1.0,,,0.0,0.0,1.0,1.0,0.8461538461538461,,0.75,1.0,0.5,,1.0,1.0,1.0,,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Efrain Escudero,Rodrigo de Lima,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,1,0,0.66,0.39,0.7368421052631579,0.41935483870967744,1.0,0.66,0,0,0,0,15,148,0.0,0.0,0.71,0.28,0.7872340425531915,0.3125,,0.0,0.0,0.0,0.0,0.0,144.0,64.0,0.0,0.0,0.79,0.31,0.8141592920353983,0.45,1.0,1.0,0.0,0.0,0.0,0.0,212.0,14.0,0.66,0.39,0.5833333333333334,0.21052631578947367,1.0,1.0,1.0,0.6666666666666666,0.6521739130434783,0.2857142857142857,1.0,,0.3333333333333333,0.7142857142857143,0.71,0.28,0.6595744680851063,0.2,0.9090909090909091,1.0,1.0,1.0,0.5714285714285714,0.2857142857142857,1.0,,0.8,,0.79,0.31,0.7837837837837838,0.26666666666666666,1.0,1.0,,,0.6190476190476191,0.26666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Zach Makovsky,Tim Elliott,1,0,Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.75,0.42,0.875,0.7402597402597403,1.0,,0,0,0,0,228,3,0.0,0.0,0.5,0.56,0.625,0.7872340425531915,0.33,0.0,0.0,0.0,1.0,0.0,146.0,16.0,0.0,0.0,1.0,0.36,0.8,0.75,0.5,1.0,0.0,0.0,0.0,0.0,224.0,56.0,0.75,0.42,0.7,0.39285714285714285,,0.6666666666666666,1.0,0.5,0.5714285714285714,0.2631578947368421,,0.3333333333333333,1.0,0.7272727272727273,0.5,0.56,0.3076923076923077,0.5,1.0,0.7142857142857143,1.0,1.0,0.36363636363636365,0.5357142857142857,0.75,0.625,0.6666666666666666,0.625,1.0,0.36,1.0,0.3,,1.0,,,,0.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,Chas Skelly,Jim Alers,1,0,Featherweight Bout,0,KO/TKO,2,599,299,3,0,0,0.62,0.48,0.7272727272727273,0.47368421052631576,0.0,1.0,0,1,0,0,38,95,1.0,0.0,0.61,0.55,0.6111111111111112,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,,,,,,,,,,,,,,,0.62,0.48,0.52,0.44,1.0,1.0,1.0,0.6666666666666666,0.5454545454545454,0.38095238095238093,0.75,0.75,1.0,,0.61,0.55,0.625,0.48148148148148145,0.5,0.0,,1.0,0.5,0.5483870967741935,0.8333333333333334,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 183: Silva vs Diaz,Tyron Woodley,Kelvin Gastelum,1,0,Welterweight Bout,0,Decision - Split,3,900,300,3,0,0,0.24,0.2,0.24,0.2,,,0,0,0,0,0,0,0.0,0.0,0.34,0.19,0.39473684210526316,0.2545454545454545,,,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.2,0.25,0.2653061224489796,0.30303030303030304,,,0.0,0.0,0.0,0.0,22.0,24.0,0.24,0.2,0.2,0.1,0.3333333333333333,0.2,0.5,0.6,0.24,0.2,,,,,0.34,0.19,0.23076923076923078,0.0,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.3235294117647059,0.16326530612244897,1.0,1.0,,,0.2,0.25,0.13333333333333333,0.2037037037037037,0.38461538461538464,0.625,0.0,,0.15789473684210525,0.23333333333333334,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 183: Silva vs Diaz,Joe Lauzon,Al Iaquinta,0,1,Lightweight Bout,0,KO/TKO,2,514,214,3,0,0,0.4,0.25,0.40384615384615385,0.2682926829268293,,0.33,0,0,0,0,8,14,0.0,1.0,0.32,0.52,0.3235294117647059,0.5394736842105263,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,0.4,0.25,0.4117647058823529,0.19402985074626866,0.0,0.42857142857142855,,0.7142857142857143,0.4117647058823529,0.25925925925925924,0.0,,,,0.32,0.52,0.30303030303030304,0.47692307692307695,,0.8571428571428571,1.0,1.0,0.3235294117647059,0.5,,0.7142857142857143,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Henderson vs Thatch,James Moontasri,Cody Pfister,1,0,Lightweight Bout,0,Submission,2,409,109,3,0,0,0.52,0.58,0.6122448979591837,0.5882352941176471,,0.0,0,0,0,0,106,144,0.0,0.0,0.33,0.13,0.3333333333333333,0.13333333333333333,,0.0,1.0,0.0,0.0,0.0,42.0,0.0,,,,,,,,,,,,,,,0.52,0.58,0.5,0.5333333333333333,0.6666666666666666,1.0,,,0.6,0.5,0.5909090909090909,0.6666666666666666,0.4666666666666667,0.5714285714285714,0.33,0.13,0.2,0.14285714285714285,,0.0,1.0,,0.3333333333333333,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 183: Silva vs Diaz,Anderson Silva,Nick Diaz,2,2,Middleweight Bout,0,Overturned,5,1500,300,5,0,0,0.52,0.31,0.525,0.31666666666666665,,,0,0,0,0,3,0,0.0,0.0,0.53,0.4,0.5384615384615384,0.40540540540540543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.4,0.4716981132075472,0.4090909090909091,,,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.31,0.4482758620689655,0.2558139534883721,0.8,0.42857142857142855,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,,,0.53,0.4,0.3793103448275862,0.28,1.0,0.5,1.0,0.75,0.5384615384615384,0.4117647058823529,,0.3333333333333333,,,0.47,0.4,0.3235294117647059,0.375,0.5714285714285714,0.42857142857142855,0.8333333333333334,0.46153846153846156,0.4716981132075472,0.38095238095238093,,1.0,,,0.0,0.0,0.53,0.34,0.5357142857142857,0.34146341463414637,,,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.34,0.26666666666666666,0.22727272727272727,0.8,0.42857142857142855,0.875,0.5,0.5357142857142857,0.35135135135135137,,0.25,,,0.0,0.0,0.45,0.26,0.45614035087719296,0.3181818181818182,,,0.0,0.0,0.0,0.0,0.0,2.0,0.45,0.26,0.375,0.2692307692307692,,0.0,0.8888888888888888,0.4444444444444444,0.45454545454545453,0.275,0.5,0.0,,
UFC 183: Silva vs Diaz,Thales Leites,Tim Boetsch,1,0,Middleweight Bout,0,Submission,2,525,225,3,0,1,0.33,0.4,0.35135135135135137,0.5263157894736842,0.0,,0,0,0,0,19,28,0.0,0.0,0.32,0.39,0.37037037037037035,0.5483870967741935,1.0,,2.0,0.0,0.0,0.0,103.0,9.0,,,,,,,,,,,,,,,0.33,0.4,0.30303030303030304,0.35135135135135137,,0.75,0.6666666666666666,1.0,0.34375,0.40625,0.25,0.375,,0.5,0.32,0.39,0.2857142857142857,0.391304347826087,1.0,,0.3333333333333333,,0.2857142857142857,0.3684210526315789,0.5,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 183: Silva vs Diaz,Jordan Mein,Thiago Alves,0,1,Welterweight Bout,0,KO/TKO,2,339,39,3,0,0,0.38,0.27,0.3894736842105263,0.2857142857142857,,,0,0,0,0,0,0,0.0,1.0,0.0,0.61,0.0,0.6153846153846154,,,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,0.38,0.27,0.3448275862068966,0.17073170731707318,0.8,0.5,1.0,0.6,0.37777777777777777,0.28,0.6,0.2,,,0.0,0.61,0.0,0.6,,1.0,,0.5,0.0,0.4,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 183: Silva vs Diaz,Miesha Tate,Sara McMann,1,0,Women's Bantamweight Bout,0,Decision - Majority,3,900,300,3,0,1,0.45,0.31,0.6521739130434783,0.4,,,0,0,0,0,0,260,0.0,0.0,0.33,0.32,0.38095238095238093,0.3442622950819672,,1.0,1.0,0.0,1.0,0.0,69.0,32.0,0.0,0.0,0.5,0.5,0.88,0.5,,0.0,1.0,0.0,0.0,0.0,287.0,3.0,0.45,0.31,0.375,0.32558139534883723,0.0,0.0,1.0,,0.45454545454545453,0.2727272727272727,,,,0.36363636363636365,0.33,0.32,0.1935483870967742,0.21739130434782608,0.8571428571428571,0.8,1.0,0.3333333333333333,0.29411764705882354,0.24,0.3333333333333333,0.7777777777777778,1.0,,0.5,0.5,0.5,0.5,,,,,0.0,0.5,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 183: Silva vs Diaz,Ed Herman,Derek Brunson,0,1,Middleweight Bout,0,KO/TKO,1,36,36,3,0,1,0.0,0.61,0.0,0.6111111111111112,,,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.61,0.0,0.5882352941176471,,,,1.0,0.0,0.6666666666666666,,,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
