fighter,fighter_url
Jose Daniel Medina,http://ufcstats.com/fighter-details/baa9be02c3e3e038
Kris Moutinho,http://ufcstats.com/fighter-details/9c27f3217891f3f0
Erik Silva,http://ufcstats.com/fighter-details/21b813b919776d90
Josiah Harrell,http://ufcstats.com/fighter-details/e5864a42c80294f6
Alibi Idiris,http://ufcstats.com/fighter-details/30cad5a751adcb48
Gianni Vazquez,http://ufcstats.com/fighter-details/51ec9dc3b4964f19
Sangwook Kim,http://ufcstats.com/fighter-details/a264d4e9a4d6bfe4
Sebastian Szalay,http://ufcstats.com/fighter-details/f201f21cf2c79eb2
Sulangrangbo,http://ufcstats.com/fighter-details/1dd1a3aacde66f72
Isaac Thomson,http://ufcstats.com/fighter-details/5d8006587d6a6711
Sean Sharaf,http://ufcstats.com/fighter-details/0f3a990526c5e706
Allen Frye Jr.,http://ufcstats.com/fighter-details/73a78713bd899f4c
Saygid Izagakhmaev,http://ufcstats.com/fighter-details/de26d906f2874dd4
Rafael Cerqueira,http://ufcstats.com/fighter-details/09a4447655fd4b7b
Marek Bujlo,http://ufcstats.com/fighter-details/ac0874309da489b9
Max Gimenis,http://ufcstats.com/fighter-details/6a311920edd73c85
Daniel Frunza,http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68
Kyle Prepolec,http://ufcstats.com/fighter-details/873626e5547b5235
Saimon Oliveira,http://ufcstats.com/fighter-details/72ea1984c52019b5
Tre'ston Vines,http://ufcstats.com/fighter-details/563a1d42bb0e3cef
Patchy Mix,http://ufcstats.com/fighter-details/2cfba6c837c03ed0
Brogan Walker,http://ufcstats.com/fighter-details/4333a8e70a672eb7
Rolando Bedoya,http://ufcstats.com/fighter-details/40a456a25d52ee65
Josias Musasa,http://ufcstats.com/fighter-details/723b64c0e9a8f348
Elisha Ellison,http://ufcstats.com/fighter-details/87e4a3a5080ee7ce
Rodrigo Sezinando,http://ufcstats.com/fighter-details/c06d6b18862f9a53
Kiefer Crosbie,http://ufcstats.com/fighter-details/4729c93ba705a3bf
Terrance Saeteurn,http://ufcstats.com/fighter-details/a78f7a9135eb6249
Nick Klein,http://ufcstats.com/fighter-details/7eaa5e31c2dd86aa
Mohammad Yahya,http://ufcstats.com/fighter-details/3753714927f18437
Mitch Ramirez,http://ufcstats.com/fighter-details/e99eb0ef25885de5
Alvin Hines,http://ufcstats.com/fighter-details/ab2a4b5e04dc5fe9
Mark Choinski,http://ufcstats.com/fighter-details/001eb2ab0f30e7ea
Rayanne dos Santos,http://ufcstats.com/fighter-details/02bb48869eb7ac8f
Connor Matthews,http://ufcstats.com/fighter-details/36e78278a77006d4
Roberto Romero,http://ufcstats.com/fighter-details/15ea371202eb25e1
Cortavious Romious,http://ufcstats.com/fighter-details/8173f134396cb971
Istela Nunes,http://ufcstats.com/fighter-details/efc67b07eed39794
Pedro Falcao,http://ufcstats.com/fighter-details/f7be1db194e03d7e
Jordan Vucenic,http://ufcstats.com/fighter-details/6d38e41efa47a72d
AJ Cunningham,http://ufcstats.com/fighter-details/d1053e55f00e53fe
Dylan Budka,http://ufcstats.com/fighter-details/a817e238b2747404
Baergeng Jieleyisi,http://ufcstats.com/fighter-details/8677e67a75d65b8e
Kiru Sahota,http://ufcstats.com/fighter-details/296a120cb880477b
Feng Xiaocan,http://ufcstats.com/fighter-details/c940b42df95bbd28
James Llontop,http://ufcstats.com/fighter-details/93b2b7caa457cbea
Zachary Scroggin,http://ufcstats.com/fighter-details/03dee485905dbc9f
Caio Machado,http://ufcstats.com/fighter-details/89839250eb25c9c1
Brendon Marotte,http://ufcstats.com/fighter-details/d7fe8c6b7d2872e5
Zygimantas Ramaska,http://ufcstats.com/fighter-details/641ca2c2ed91b93c
Alex Reyes,http://ufcstats.com/fighter-details/dc07493a87dc0a6e
Charalampos Grigoriou,http://ufcstats.com/fighter-details/68b8ebdfce9dbb61
Kaynan Kruschewsky,http://ufcstats.com/fighter-details/ca36633b80be4a78
Yanis Ghemmouri,http://ufcstats.com/fighter-details/eb70e786bbdf1d16
Jesse Butler,http://ufcstats.com/fighter-details/a75a48bfe776b2c2
Vinicius Salvador,http://ufcstats.com/fighter-details/65cdf4ec31143d86
Victor Martinez,http://ufcstats.com/fighter-details/3e708ce33b6b18e6
Michal Figlak,http://ufcstats.com/fighter-details/b4c57a8c2b773e82
Marnic Mann,http://ufcstats.com/fighter-details/b6203e0492a9336c
Liang Na,http://ufcstats.com/fighter-details/ec0dcceace7d25a3
Anton Turkalj,http://ufcstats.com/fighter-details/82529ce93cd9a2cf
Luis Pajuelo,http://ufcstats.com/fighter-details/e530df53922f413e
Igor Severino,http://ufcstats.com/fighter-details/6ad8e4296f7522d9
Mateus Mendonca,http://ufcstats.com/fighter-details/48812daf291a4e23
Daniel Lacerda,http://ufcstats.com/fighter-details/31bb0772f21cabd8
Denys Bondar,http://ufcstats.com/fighter-details/2526be54e6a0e62a
Val Woodburn,http://ufcstats.com/fighter-details/7a47e068f8017019
Fernie Garcia,http://ufcstats.com/fighter-details/9e92e1ca498d7244
Landon Quinones,http://ufcstats.com/fighter-details/267f4a6568abe245
Shannon Ross,http://ufcstats.com/fighter-details/51c655162e462ceb
Nick Aguirre,http://ufcstats.com/fighter-details/0978385b2bd9ef9b
Terrence Mitchell,http://ufcstats.com/fighter-details/f3ca6908f78efebe
Blood Diamond,http://ufcstats.com/fighter-details/9edf2c9082cc2cd8
Zarah Fairn,http://ufcstats.com/fighter-details/862b0b3375aa4b6e
Yusaku Kinoshita,http://ufcstats.com/fighter-details/21b5c82c1b89dab1
JP Buys,http://ufcstats.com/fighter-details/0b362247806341e5
Genaro Valdez,http://ufcstats.com/fighter-details/cda1099995b46cc2
Carl Deaton,http://ufcstats.com/fighter-details/914a897455693650
Nick Fiore,http://ufcstats.com/fighter-details/036e96c1c12b8a59
Braxton Smith,http://ufcstats.com/fighter-details/eaa9402e5a7990ad
Aaron Phillips,http://ufcstats.com/fighter-details/34c2b3656f88f7ef
Erick Gonzalez,http://ufcstats.com/fighter-details/a2ccf35a88346a91
Khusein Askhabov,http://ufcstats.com/fighter-details/5c10da56d712ac9c
Juancamilo Ronderos,http://ufcstats.com/fighter-details/4a043165cf47cab2
Don Shainis,http://ufcstats.com/fighter-details/da4628f173337902
SeungGuk Choi,http://ufcstats.com/fighter-details/adccbc19b22e19af
Jay Perrin,http://ufcstats.com/fighter-details/01fed6f61ebea01f
Steven Koslow,http://ufcstats.com/fighter-details/84512339473dd300
Marcelo Rojo,http://ufcstats.com/fighter-details/2804ce8dadab5770
Kevin Natividad,http://ufcstats.com/fighter-details/0c258d1d8e16e5f1
Liudvik Sholinian,http://ufcstats.com/fighter-details/1a54231796e24a3f
Carlos Candelario,http://ufcstats.com/fighter-details/760a55d5b6098cbe
Ramona Pascual,http://ufcstats.com/fighter-details/3eb4dc9a7d4ac906
Carlos Mota,http://ufcstats.com/fighter-details/b15862fcd6ded451
Joshua Weems,http://ufcstats.com/fighter-details/69888118d968ba52
Gadzhi Omargadzhiev,http://ufcstats.com/fighter-details/684d3aee255a3d09
Jesse Ronson,http://ufcstats.com/fighter-details/5580771f383e141f
Alen Amedovski,http://ufcstats.com/fighter-details/70fa1c64a2c439ef
Louis Cosce,http://ufcstats.com/fighter-details/afe8d5b39ff7fca2
Cameron VanCamp,http://ufcstats.com/fighter-details/87e2468b986ebb79
Danyelle Wolf,http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30
Darian Weeks,http://ufcstats.com/fighter-details/326a001926ffb7ec
Harry Hunsucker,http://ufcstats.com/fighter-details/f703250471acaf96
Charlie Ontiveros,http://ufcstats.com/fighter-details/318572f6f74b760d
Askar Mozharov,http://ufcstats.com/fighter-details/e92901944ce91909
Niklas Stolze,http://ufcstats.com/fighter-details/62f7097c04311193
Cameron Else,http://ufcstats.com/fighter-details/5f3da9a9610d8969
Dean Barry,http://ufcstats.com/fighter-details/a6f3d15cb84334bb
TJ Laramie,http://ufcstats.com/fighter-details/cd2e5a390821fb48
Brandon Jenkins,http://ufcstats.com/fighter-details/6a8928652fc01bee
Kevin Croom,http://ufcstats.com/fighter-details/35b3772629e27a49
Bruno Souza,http://ufcstats.com/fighter-details/0e5c4e72237461bb
Micheal Gillmore,http://ufcstats.com/fighter-details/ce175eaafe867d1f
Mark Striegl,http://ufcstats.com/fighter-details/ef1182eb28c17d4e
Jesse Strader,http://ufcstats.com/fighter-details/8c39367b53eadf8a
Fabio Cherant,http://ufcstats.com/fighter-details/78a68f1dade6aaf7
Dakota Bush,http://ufcstats.com/fighter-details/3033c1c080672475
Sean Soriano,http://ufcstats.com/fighter-details/bd5403efbaa445c0
Collin Anglin,http://ufcstats.com/fighter-details/047a91d3d9c79b05
Jordan Williams,http://ufcstats.com/fighter-details/e26bd53b751d61d9
John Allan,http://ufcstats.com/fighter-details/6ebe96a116e79e52
Hu Yaozong,http://ufcstats.com/fighter-details/f1175ea3aafbf351
Zviad Lazishvili,http://ufcstats.com/fighter-details/41498c2d1a87b154
Gaetano Pirrello,http://ufcstats.com/fighter-details/8765559b6a29a421
Nick Diaz,http://ufcstats.com/fighter-details/f57a8a52ca401ed9
Martin Sano,http://ufcstats.com/fighter-details/16a64f93f6678b7b
Antonio Arroyo,http://ufcstats.com/fighter-details/61fb8098ccf81c7f
Sarah Alpar,http://ufcstats.com/fighter-details/49b130de1da2e1bf
Drako Rodriguez,http://ufcstats.com/fighter-details/dc3b9cf7641b7ab6
Jamey Simmons,http://ufcstats.com/fighter-details/f0fad0e9f3b65752
Jerome Rivera,http://ufcstats.com/fighter-details/c9587d81e1d33925
Roque Martinez,http://ufcstats.com/fighter-details/2c5a0b8317f8f27a
Victor Rodriguez,http://ufcstats.com/fighter-details/f6e5972c9d16c40e
KB Bhullar,http://ufcstats.com/fighter-details/9cd047a828dd7515
Stefan Sekulic,http://ufcstats.com/fighter-details/348dff4e03bd18c6
Ray Rodriguez,http://ufcstats.com/fighter-details/90e0985df05e51bc
Aalon Cruz,http://ufcstats.com/fighter-details/003d82fa384ca1d0
Vince Cachero,http://ufcstats.com/fighter-details/ed2a8cc402173781
Martin Day,http://ufcstats.com/fighter-details/ea3dcc417c322064
Vinicius Moreira,http://ufcstats.com/fighter-details/acb36c908d415c4a
Jacob Kilburn,http://ufcstats.com/fighter-details/637bd06c32219f0b
Carlton Minus,http://ufcstats.com/fighter-details/40d8b74488743800
Peter Barrett,http://ufcstats.com/fighter-details/d21113c9ff3788ae
Cole Williams,http://ufcstats.com/fighter-details/f9a20a17d712ef7c
Liliya Shakirova,http://ufcstats.com/fighter-details/f300763147320d12
Ali AlQaisi,http://ufcstats.com/fighter-details/e87a13e02c01331d
Dequan Townsend,http://ufcstats.com/fighter-details/3f7dab21b6c971bc
Jeff Hughes,http://ufcstats.com/fighter-details/6a11e325aa60ad02
Khadis Ibragimov,http://ufcstats.com/fighter-details/c3218c810959d279
Anthony Ivy,http://ufcstats.com/fighter-details/3c5005b66696d790
Zelim Imadaev,http://ufcstats.com/fighter-details/7f0f171414d0a287
Austin Springer,http://ufcstats.com/fighter-details/37cc294027f55e4d
Roman Bogatov,http://ufcstats.com/fighter-details/d61316139d68dbe3
Max Rohskopf,http://ufcstats.com/fighter-details/59a27d2e6d0802ac
Gabriel Silva,http://ufcstats.com/fighter-details/002ca196477ce572
Ben Sosoli,http://ufcstats.com/fighter-details/326f94d6cfb1bf25
Suman Mokhtarian,http://ufcstats.com/fighter-details/192520689012c7e4
Isabela de Padua,http://ufcstats.com/fighter-details/e0f959f65d0406b4
Grigory Popov,http://ufcstats.com/fighter-details/d3fa5c5955397532
Boston Salmon,http://ufcstats.com/fighter-details/98e946879ba20c0f
Thomas Gifford,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
Hector Aldana,http://ufcstats.com/fighter-details/c487223b0289bda9
Rostem Akman,http://ufcstats.com/fighter-details/1fc64507a0cb38cf
Danilo Belluardo,http://ufcstats.com/fighter-details/c3f6db17cea09ca7
Nohelin Hernandez,http://ufcstats.com/fighter-details/f97c5433c77522d3
Carlos Huachin,http://ufcstats.com/fighter-details/225def29ecfe0fc1
Marcos Mariano,http://ufcstats.com/fighter-details/72e5e5a6edfa8223
Ryan MacDonald,http://ufcstats.com/fighter-details/35e1f9984ed64206
Derrick Krantz,http://ufcstats.com/fighter-details/714e1e0681ddb703
Jodie Esquibel,http://ufcstats.com/fighter-details/411539901068522f
Bobby Moffett,http://ufcstats.com/fighter-details/d76ad9a08c4408ff
Salim Touahri,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f
Yoshinori Horie,http://ufcstats.com/fighter-details/3fa7688bfe48a493
Sarah Frota,http://ufcstats.com/fighter-details/1641ef250e9de19b
Kyle Stewart,http://ufcstats.com/fighter-details/bb61823f76361297
Jin Soo Son,http://ufcstats.com/fighter-details/7c9c6a884be167fe
Dan Moret,http://ufcstats.com/fighter-details/66e98b3bb5fc5250
Sung Bin Jo,http://ufcstats.com/fighter-details/6e0e977beb909837
Tonya Evinger,http://ufcstats.com/fighter-details/b12a1d19ee383b7c
Duda Santana,http://ufcstats.com/fighter-details/d6ead04919a894b1
BJ Penn,http://ufcstats.com/fighter-details/73c7cfa551289285
Dmitrii Smoliakov,http://ufcstats.com/fighter-details/75afb06215a07341
Wulijiburen,http://ufcstats.com/fighter-details/2296125b6c362355
Te Edwards,http://ufcstats.com/fighter-details/ef44e4ea9050f2ea
Elias Garcia,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
Alex Gorgees,http://ufcstats.com/fighter-details/803bebcfb6d6f506
Justin Frazier,http://ufcstats.com/fighter-details/78863e4a28204a6b
Michel Batista,http://ufcstats.com/fighter-details/34218661c44ed55d
Ricky Rainey,http://ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7
Adam Yandiev,http://ufcstats.com/fighter-details/0a95c474e61a6c44
Terrion Ware,http://ufcstats.com/fighter-details/ba5e253af86db1a8
Craig White,http://ufcstats.com/fighter-details/3dd949593346dbc3
Tim Williams,http://ufcstats.com/fighter-details/990bd63726a577f8
Kalindra Faria,http://ufcstats.com/fighter-details/27b164b0d1833df0
Joe Giannetti,http://ufcstats.com/fighter-details/946db8a378903cc3
Jay Cucciniello,http://ufcstats.com/fighter-details/683ea28a198936fe
Barb Honchak,http://ufcstats.com/fighter-details/472f6f6e6d962f40
Richie Smullen,http://ufcstats.com/fighter-details/f75c5ca0d91b9115
Allan Zuniga,http://ufcstats.com/fighter-details/523af801b3429015
Tyler Diamond,http://ufcstats.com/fighter-details/f5f6419c5f00abad
Matt Bessette,http://ufcstats.com/fighter-details/0b8d512c79b4baf3
Melinda Fabian,http://ufcstats.com/fighter-details/8c020156779f7888
Mike Santiago,http://ufcstats.com/fighter-details/bc656db347f31e19
James Bochnovic,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9
Oliver Enkamp,http://ufcstats.com/fighter-details/330bafba312face4
Brian Camozzi,http://ufcstats.com/fighter-details/1999ffb5cebc314f
Rob Wilkinson,http://ufcstats.com/fighter-details/826475cc758e60e6
Maia Stevenson,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
Sabah Homasi,http://ufcstats.com/fighter-details/71f048adbfed5b49
Carls John De Tomas,http://ufcstats.com/fighter-details/2a4200ead401a9ce
Antonio Braga Neto,http://ufcstats.com/fighter-details/fae67903c4fe636b
Angela Magana,http://ufcstats.com/fighter-details/bd878a638e0e3be3
Christina Marks,http://ufcstats.com/fighter-details/c7be22a47a58365a
Karine Gevorgyan,http://ufcstats.com/fighter-details/2db0c114414d4f06
Ariel Beck,http://ufcstats.com/fighter-details/b96939f2b8d88e82
Bobby Nash,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea
Bharat Kandare,http://ufcstats.com/fighter-details/efd2b3e9bb7965a4
Ashkan Mokhtarian,http://ufcstats.com/fighter-details/e9bc5748e6a76bb6
Michel Quinones,http://ufcstats.com/fighter-details/5e84a859c6a82288
Christian Colombo,http://ufcstats.com/fighter-details/9123c54d0a2b72dd
Pearl Gonzalez,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee
Chan-Mi Jeon,http://ufcstats.com/fighter-details/24174a3f44ce8e03
Azunna Anyanwu,http://ufcstats.com/fighter-details/78d48d3874dacafd
Bojan Mihajlovic,http://ufcstats.com/fighter-details/d6285cba1d1052e0
Damian Grabowski,http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9
James Mulheron,http://ufcstats.com/fighter-details/8d5350fa18b79e9a
Charlie Ward,http://ufcstats.com/fighter-details/e81dd0bb8a64b550
Nick Roehrick,http://ufcstats.com/fighter-details/7195e2a932686f82
Tom Gallicchio,http://ufcstats.com/fighter-details/cc81c92fe2254935
Kwan Ho Kwak,http://ufcstats.com/fighter-details/c13042265355a290
Jim Wallhead,http://ufcstats.com/fighter-details/0c670b443c3d269f
Michael McBride,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
Cindy Dandois,http://ufcstats.com/fighter-details/9eef6584fab21fbb
Alex Ricci,http://ufcstats.com/fighter-details/bf9bc96336922271
Daniel Jolly,http://ufcstats.com/fighter-details/eeabcd4dc6619129
JC Cottrell,http://ufcstats.com/fighter-details/3ec1e4ba98c9c85a
Jocelyn Jones-Lybarger,http://ufcstats.com/fighter-details/1a98c9dbb7fc3959
Joseph Gigliotti,http://ufcstats.com/fighter-details/83825fad27ab3581
Keith Berish,http://ufcstats.com/fighter-details/e3779ef06e98f185
Elvis Mutapcic,http://ufcstats.com/fighter-details/28c55b4087a6f136
Yusuke Kasuya,http://ufcstats.com/fighter-details/3058888c33149a53
Anna Elmose,http://ufcstats.com/fighter-details/1536a25e16fc299b
Jason Novelli,http://ufcstats.com/fighter-details/459e4dc69ec669b2
Chris Avila,http://ufcstats.com/fighter-details/4665cbf36b08193b
Lukasz Sajewski,http://ufcstats.com/fighter-details/fb41432b622992a9
Cody East,http://ufcstats.com/fighter-details/5713c1d2fac539ac
Kelly Faszholz,http://ufcstats.com/fighter-details/9c42a0de8e012870
Leonardo Guimaraes,http://ufcstats.com/fighter-details/cc98d857b148e33a
Joey Gomez,http://ufcstats.com/fighter-details/0778f94eb5d588a5
Alberto Uda,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
Horacio Gutierrez,http://ufcstats.com/fighter-details/cd85b48dc880fabd
Cesar Arzamendia,http://ufcstats.com/fighter-details/49f78022126bf4a4
Cristina Stanciu,http://ufcstats.com/fighter-details/175852708cb55776
Enrique Marin,http://ufcstats.com/fighter-details/23a6e307077c6ccc
Fernando Bruno,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69
Cory Hendricks,http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6
Anton Zafir,http://ufcstats.com/fighter-details/8c822811eedc11ad
Mehdi Baghdad,http://ufcstats.com/fighter-details/e4d2564ea0e34e2b
Dileno Lopes,http://ufcstats.com/fighter-details/8270c00fae24c922
Dominic Waters,http://ufcstats.com/fighter-details/2de91c2244ad7e89
Igor Pokrajac,http://ufcstats.com/fighter-details/53278852bcd91e11
Filip Pejic,http://ufcstats.com/fighter-details/38ed5a2299230227
James Te Huna,http://ufcstats.com/fighter-details/f5431394fb284bb9
Rin Nakai,http://ufcstats.com/fighter-details/f9ae6914f604aa9f
Martin Svensson,http://ufcstats.com/fighter-details/bcad7223af3c19da
Jonavin Webb,http://ufcstats.com/fighter-details/f40ec51dd4de47c3
Felipe Olivieri,http://ufcstats.com/fighter-details/948880beac71f028
Edgar Garcia,http://ufcstats.com/fighter-details/8d49545dadf9b919
Hayder Hassan,http://ufcstats.com/fighter-details/cf615eb4b7862c76
Marcio Alexandre Junior,http://ufcstats.com/fighter-details/d53482bef23235ba
Marcin Wrzosek,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9
Konstantin Erokhin,http://ufcstats.com/fighter-details/22061ff217907c78
Mike Pierce,http://ufcstats.com/fighter-details/236a37d96d476164
Abner Lloveras,http://ufcstats.com/fighter-details/6448e57a9533b7e4
Andreas Stahl,http://ufcstats.com/fighter-details/69a400af4420cd6a
Emily Kagan,http://ufcstats.com/fighter-details/c1ea9d56cd953586
Leo Kuntz,http://ufcstats.com/fighter-details/6905d45bd71b50a9
Vernon Ramos Ho,http://ufcstats.com/fighter-details/30b577b112bef42d
Steve Montgomery,http://ufcstats.com/fighter-details/6e92eb1242b46636
Steve Kennedy,http://ufcstats.com/fighter-details/185fb0200a4605e6
Bruno Korea,http://ufcstats.com/fighter-details/6c011be66326ad97
Ericka Almeida,http://ufcstats.com/fighter-details/67a992d4cff22466
Bubba Bush,http://ufcstats.com/fighter-details/132505067f08c54d
Naoyuki Kotani,http://ufcstats.com/fighter-details/bc8f6b42767e28df
Roger Zapata,http://ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
Nazareno Malegarie,http://ufcstats.com/fighter-details/d38e8c6ae2dfc051
Anthony Christodoulou,http://ufcstats.com/fighter-details/4f11e9ce318ffbcb
Antonio Rodrigo Nogueira,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd
Paul Redmond,http://ufcstats.com/fighter-details/3f56b99447f00607
Josh Thomson,http://ufcstats.com/fighter-details/a566371ba2ad7152
Andrew Craig,http://ufcstats.com/fighter-details/8a70ceb3edbe757b
Dan Miller,http://ufcstats.com/fighter-details/d0c29452d3272603
Darrell Montague,http://ufcstats.com/fighter-details/bffeb123b21c9aad
Mike Swick,http://ufcstats.com/fighter-details/9fe85152f351e737
Joe Merritt,http://ufcstats.com/fighter-details/e82d5f54daa85a7e
Lewis Gonzalez,http://ufcstats.com/fighter-details/2ff2e6e5abea3e53
Alan Omer,http://ufcstats.com/fighter-details/f2ad06f1007c481a
Antonio Dos Santos,http://ufcstats.com/fighter-details/81b8b3fb019dc69d
Justin Edwards,http://ufcstats.com/fighter-details/e56daf7725a0b5ab
Leonardo Morales,http://ufcstats.com/fighter-details/45230be0641f3f53
Wendell Oliveira Marques,http://ufcstats.com/fighter-details/32c03df3c9760069
Luiz Dutra,http://ufcstats.com/fighter-details/2153a7f8396a46cc
Roldan Sangcha'an,http://ufcstats.com/fighter-details/57887765f831e228
Nolan Ticman,http://ufcstats.com/fighter-details/9eb069062a0cfc13
Lisa Ellis,http://ufcstats.com/fighter-details/77350fd0e6d1dba8
Jessica Rakoczy,http://ufcstats.com/fighter-details/ffdeb4fbea09ce75
Izabela Badurek,http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664
Marcin Bandel,http://ufcstats.com/fighter-details/5c2ce761399dc9c5
Rocky Lee,http://ufcstats.com/fighter-details/0d1c163b206e8c5f
Justin Jones,http://ufcstats.com/fighter-details/9b75954db8db2a08
Josh Koscheck,http://ufcstats.com/fighter-details/dd37fd509af89f15
Shayna Baszler,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce
Cain Carrizosa,http://ufcstats.com/fighter-details/064b7dc68d786254
Jorge de Oliveira,http://ufcstats.com/fighter-details/ddf3e0ea10ea6d8c
Bentley Syler,http://ufcstats.com/fighter-details/abd2109bc4cb0291
Josh Copeland,http://ufcstats.com/fighter-details/3aa794cbe1e3484b
Jake Lindsey,http://ufcstats.com/fighter-details/33e00249ef08d3a4
Larissa Pacheco,http://ufcstats.com/fighter-details/16b89be2f5c16fba
Norifumi Yamamoto,http://ufcstats.com/fighter-details/4834ff149dc9542a
Ruan Potts,http://ufcstats.com/fighter-details/7e208569469c8bc8
Alex Torres,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
Josh Shockley,http://ufcstats.com/fighter-details/1d36f1ac66cf689d
Rodrigo de Lima,http://ufcstats.com/fighter-details/a4dc47001f202bcd
Richardson Moreira,http://ufcstats.com/fighter-details/9147679e1a4ad4a3
Andy Enz,http://ufcstats.com/fighter-details/993d385f5a475375
Andy Ogle,http://ufcstats.com/fighter-details/b6c4451cb13c9303
Stanislav Nedkov,http://ufcstats.com/fighter-details/1d4bbaabd8b60173
Shane Howell,http://ufcstats.com/fighter-details/a7de976620f2ed13
Matt Van Buren,http://ufcstats.com/fighter-details/7b39035fae7268b8
Tateki Matsuda,http://ufcstats.com/fighter-details/3a524c6700addc24
Louis Gaudinot,http://ufcstats.com/fighter-details/b72a60a0cadff408
Mats Nilsson,http://ufcstats.com/fighter-details/a9bcf8717dd12532
Alexis Dufresne,http://ufcstats.com/fighter-details/4ae4049426e0161d
Mike Rhodes,http://ufcstats.com/fighter-details/b7ad576b8ae115e6
Jamie Varner,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3
Garett Whiteley,http://ufcstats.com/fighter-details/129537073431e52e
Isaac Vallie-Flagg,http://ufcstats.com/fighter-details/c295de4e10acd4c9
Juan Manuel Puig,http://ufcstats.com/fighter-details/85d0fafb8b75d634
Chris Heatherly,http://ufcstats.com/fighter-details/bad8be5827ea1bf1
Humberto Brown Morrison,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
Rodolfo Rubio Perez,http://ufcstats.com/fighter-details/c4731f43693b96b8
Charlie Brenneman,http://ufcstats.com/fighter-details/98f6da59d765ec94
Tim Gorman,http://ufcstats.com/fighter-details/c10eb2f12c489f6d
Wagner Silva,http://ufcstats.com/fighter-details/fb79582c410d049e
Vagner Rocha,http://ufcstats.com/fighter-details/d403b1a6f278c95e
Guto Inocente,http://ufcstats.com/fighter-details/e7fe5315b1efeb92
Jumabieke Tuerxun,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10
Fabricio Camoes,http://ufcstats.com/fighter-details/7abe471b61725980
Anthony Njokuani,http://ufcstats.com/fighter-details/6bf5a7d3e081ade2
Tor Troeng,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
Amir Sadollah,http://ufcstats.com/fighter-details/2650e2f846a30f64
Takenori Sato,http://ufcstats.com/fighter-details/276c60b14b571dd4
Kazuki Tokudome,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
Dashon Johnson,http://ufcstats.com/fighter-details/36207c58e854cae5
Paulo Thiago,http://ufcstats.com/fighter-details/30a09e43f15f1d75
Johnny Bedford,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7
Cung Le,http://ufcstats.com/fighter-details/d4f364dd076bb0e2
Jianping Yang,http://ufcstats.com/fighter-details/d3c554d6e11fc9d6
Danny Mitchell,http://ufcstats.com/fighter-details/c06d554ce1713fd3
Roland Delorme,http://ufcstats.com/fighter-details/173acb3f920082b8
Jack May,http://ufcstats.com/fighter-details/2c6e81426dd7573c
Kyle Kingsbury,http://ufcstats.com/fighter-details/b959e8c7fd8390d2
Hernani Perpetuo,http://ufcstats.com/fighter-details/575360be653ad6a6
Steven Siler,http://ufcstats.com/fighter-details/d188a3b817860ec6
Mike King,http://ufcstats.com/fighter-details/564c2f5f9eb45d67
Cody Donovan,http://ufcstats.com/fighter-details/7bc96507e4b38d3b
Pat Healy,http://ufcstats.com/fighter-details/50d2f0018bcf9eef
Tina Lahdemaki,http://ufcstats.com/fighter-details/e5ca2bc2451a5956
Daniel Spohn,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
Guilherme Vasconcelos,http://ufcstats.com/fighter-details/d6d5da3c209884bc
Colton Smith,http://ufcstats.com/fighter-details/2e25c1d983c26311
Chris Indich,http://ufcstats.com/fighter-details/d5b7fac960e58920
Mike Easton,http://ufcstats.com/fighter-details/bc7230f231701d66
Bobby Voelker,http://ufcstats.com/fighter-details/fb8a3025ae722e64
Ben Wall,http://ufcstats.com/fighter-details/1ad381c8994c4e5b
Anthony Lapsley,http://ufcstats.com/fighter-details/f3a853544e4413c4
Estevan Payan,http://ufcstats.com/fighter-details/d0a5ef38a7778ac2
Ronny Markes,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee
Thiago Perpetuo,http://ufcstats.com/fighter-details/c1a5d3843596df92
Renee Forte,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
