event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2,event_date,Height_f1,Weight_f1,Reach_f1,STANCE_f1,DOB_f1,Height_f2,Weight_f2,Reach_f2,STANCE_f2,DOB_f2,age_at_fight_f1,age_at_fight_f2
UFC 316: Dvalishvili vs. O'Malley 2,Vicente Luque,Kevin Holland,0,1,Welterweight Bout,0,Submission,2,363,63,3,0,0,0.55,0.54,0.55,0.5735294117647058,0.0,,0,0,0,0,0,0,0.0,0.0,0.33,0.5,0.3333333333333333,0.5,,1.0,0.0,1.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,0.55,0.54,0.4642857142857143,0.4509803921568627,0.6,0.8333333333333334,0.8571428571428571,1.0,0.55,0.4565217391304347,,0.7777777777777778,,,0.33,0.5,0.25,0.2857142857142857,0.0,,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,71,185.0,75,Orthodox,1991-11-27,75,170.0,81,Orthodox,1992-11-05,33,32
UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva,Joshua Van,0,1,Flyweight Bout,0,KO/TKO,3,841,241,3,0,1,0.55,0.5,0.55,0.509090909090909,0.0,,0,0,0,0,0,3,0.0,2.0,0.44,0.55,0.4489795918367347,0.6495726495726496,0.33,,0.0,0.0,0.0,0.0,9.0,55.0,0.0,0.0,0.53,0.65,0.5409836065573771,0.6521739130434783,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.55,0.5,0.3181818181818182,0.5,0.5,0.5,0.9285714285714286,0.6666666666666666,0.55,0.5,,1.0,,0.5,0.44,0.55,0.2727272727272727,0.5232558139534884,0.625,1.0,1.0,1.0,0.4489795918367347,0.5076923076923077,,0.6666666666666666,,0.68,0.53,0.65,0.4565217391304347,0.6290322580645161,0.8571428571428571,0.8333333333333334,0.7142857142857143,1.0,0.5087719298245614,0.6333333333333333,1.0,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,64,125.0,65,Orthodox,1990-03-16,65,125.0,65,Orthodox,2001-10-10,35,23
UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva,Joshua Van,0,1,Flyweight Bout,0,KO/TKO,3,841,241,3,0,1,0.55,0.5,0.55,0.509090909090909,0.0,,0,0,0,0,0,3,0.0,2.0,0.44,0.55,0.4489795918367347,0.6495726495726496,0.33,,0.0,0.0,0.0,0.0,9.0,55.0,0.0,0.0,0.53,0.65,0.5409836065573771,0.6521739130434783,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.55,0.5,0.3181818181818182,0.5,0.5,0.5,0.9285714285714286,0.6666666666666666,0.55,0.5,,1.0,,0.5,0.44,0.55,0.2727272727272727,0.5232558139534884,0.625,1.0,1.0,1.0,0.4489795918367347,0.5076923076923077,,0.6666666666666666,,0.68,0.53,0.65,0.4565217391304347,0.6290322580645161,0.8571428571428571,0.8333333333333334,0.7142857142857143,1.0,0.5087719298245614,0.6333333333333333,1.0,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,72,185.0,74,Orthodox,1989-07-13,65,125.0,65,Orthodox,2001-10-10,35,23
UFC 316: Dvalishvili vs. O'Malley 2,Azamat Murzakanov,Brendson Ribeiro,1,0,Light Heavyweight Bout,0,KO/TKO,1,205,205,3,1,0,0.75,0.36,0.7631578947368421,0.3636363636363636,,,0,0,0,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.36,0.71875,0.1875,1.0,1.0,,0.75,0.7,0.3636363636363636,,,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,70,205.0,71,Southpaw,1989-04-12,75,205.0,81,Orthodox,1996-09-08,36,28
UFC 316: Dvalishvili vs. O'Malley 2,Serghei Spivac,Waldo Cortes Acosta,0,1,Heavyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.38,0.45,0.4358974358974359,0.4666666666666667,0.33,,0,0,0,0,96,0,0.0,0.0,0.42,0.46,0.4285714285714285,0.4675324675324675,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.39,0.47,0.4186046511627907,0.4747474747474747,0.5,,0.0,0.0,0.0,0.0,34.0,0.0,0.38,0.45,0.3333333333333333,0.2926829268292683,1.0,0.7272727272727273,1.0,1.0,0.3888888888888889,0.4482758620689655,,1.0,,,0.42,0.46,0.3428571428571428,0.3387096774193548,0.75,1.0,1.0,1.0,0.425,0.4583333333333333,0.5,0.6,,,0.39,0.47,0.3902439024390244,0.4623655913978494,,0.5,,0.75,0.358974358974359,0.4842105263157895,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,75,260.0,78,Orthodox,1995-01-24,76,260.0,78,Orthodox,1991-10-03,30,33
UFC 316: Dvalishvili vs. O'Malley 2,Khaos Williams,Andreas Gustafsson,0,1,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.52,0.68,0.7101449275362319,0.72,,0.0,0,0,0,0,122,109,0.0,0.0,0.46,0.76,0.64,0.7857142857142857,,0.6,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.83,0.86,0.9333333333333332,0.8987341772151899,,0.71,0.0,0.0,0.0,0.0,15.0,242.0,0.52,0.68,0.4705882352941176,0.5555555555555556,0.8333333333333334,0.875,,1.0,0.4285714285714285,0.5,0.75,0.8636363636363636,,,0.46,0.76,0.4,0.6944444444444444,1.0,1.0,,1.0,0.4166666666666667,0.5652173913043478,0.75,0.9523809523809524,,1.0,0.83,0.86,0.75,0.84375,1.0,1.0,,1.0,0.8,0.6,1.0,0.9285714285714286,,0.8947368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,72,170.0,77,Orthodox,1994-03-30,73,170.0,73,Orthodox,1991-02-20,31,34
UFC 316: Dvalishvili vs. O'Malley 2,Ariane da Silva,Wang Cong,0,1,Women's Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.41,0.7,0.4146341463414634,0.7164179104477612,0.0,,0,0,0,0,0,0,0.0,1.0,0.32,0.65,0.3442622950819672,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.35,0.59,0.3552631578947368,0.5913978494623656,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.7,0.3103448275862069,0.4705882352941176,0.5714285714285714,1.0,0.8,0.9473684210526316,0.4054054054054054,0.6724137931034483,0.5,1.0,,,0.32,0.65,0.25,0.4871794871794871,0.5,1.0,0.6,0.8823529411764706,0.2857142857142857,0.6271186440677966,1.0,1.0,,1.0,0.35,0.59,0.2291666666666666,0.5333333333333333,0.55,0.7272727272727273,0.625,1.0,0.3380281690140845,0.5730337078651685,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,66,125.0,67,Orthodox,1994-01-26,66,125.0,66,Southpaw,1992-05-15,31,33
UFC 316: Dvalishvili vs. O'Malley 2,Jeka Saragih,JooSang Yoo,0,1,Featherweight Bout,0,KO/TKO,1,28,28,3,0,1,0.5,0.75,0.5,0.75,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.75,0.5,0.6666666666666666,,,,1.0,0.5,0.7142857142857143,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,68,145.0,69,Orthodox,1995-01-01,67,145.0,71,Orthodox,1994-01-21,30,31
UFC 316: Dvalishvili vs. O'Malley 2,Quillan Salkilld,Yanal Ashmouz,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.7,0.56,0.75,0.6341463414634146,0.44,0.0,0,0,0,1,165,79,0.0,0.0,0.54,0.66,0.5609756097560976,0.7894736842105263,0.5,0.0,0.0,0.0,0.0,0.0,210.0,35.0,0.0,0.0,0.66,0.46,0.6774193548387096,0.5217391304347826,0.12,,0.0,0.0,0.0,0.0,80.0,14.0,0.7,0.56,0.5789473684210527,0.5238095238095238,1.0,0.75,1.0,,0.6666666666666666,0.4444444444444444,0.7777777777777778,1.0,,0.6666666666666666,0.54,0.66,0.5,0.625,0.6666666666666666,0.6666666666666666,1.0,1.0,0.4615384615384615,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,,0.66,0.46,0.574468085106383,0.4285714285714285,1.0,0.5,1.0,1.0,0.6470588235294118,0.3666666666666666,0.8571428571428571,0.7142857142857143,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,72,155.0,75,Orthodox,1999-12-28,69,155.0,69,Orthodox,1995-03-31,25,30
UFC 316: Dvalishvili vs. O'Malley 2,MarQuel Mederos,Mark Choinski,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.67,0.38,0.6739130434782609,0.4054054054054054,,0.0,0,0,0,0,2,83,0.0,0.0,0.63,0.59,0.6428571428571429,0.5909090909090909,,0.5,0.0,0.0,0.0,0.0,16.0,41.0,1.0,0.0,0.72,0.52,0.75,0.5897435897435898,,0.16,0.0,0.0,0.0,0.0,20.0,155.0,0.67,0.38,0.5555555555555556,0.3636363636363636,1.0,0.5,0.7692307692307693,1.0,0.6739130434782609,0.4,,0.0,,,0.63,0.59,0.5833333333333334,0.5641025641025641,0.7777777777777778,0.6666666666666666,0.7692307692307693,1.0,0.6197183098591549,0.6046511627906976,1.0,0.0,0.5,,0.72,0.52,0.6190476190476191,0.4666666666666667,1.0,1.0,0.8461538461538461,,0.6551724137931034,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,70,155.0,69,Orthodox,1996-11-30,68,155.0,69,Orthodox,1995-10-22,28,29
UFC Fight Night: Blanchfield vs. Barber,Mateusz Gamrot,Ludovit Klein,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.52,0.14,0.627906976744186,0.3157894736842105,0.57,,0,0,0,0,186,0,0.0,0.0,0.65,0.18,0.6301369863013698,0.7619047619047619,1.0,,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.58,0.4,0.6388888888888888,0.492063492063492,0.33,,0.0,0.0,0.0,0.0,94.0,23.0,0.52,0.14,0.25,0.1818181818181818,1.0,0.0,1.0,,0.3076923076923077,0.1428571428571428,1.0,,1.0,,0.65,0.18,0.625,0.1428571428571428,1.0,0.3333333333333333,1.0,0.0,0.5714285714285714,0.1818181818181818,0.0,,0.7222222222222222,,0.58,0.4,0.5645161290322581,0.2258064516129032,1.0,0.7058823529411765,1.0,1.0,0.5660377358490566,0.3958333333333333,1.0,1.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,70,155.0,70,Southpaw,1990-12-11,67,155.0,72,Southpaw,1995-02-22,34,30
UFC Fight Night: Blanchfield vs. Barber,Billy Ray Goff,Ramiz Brahimaj,0,1,Welterweight Bout,0,Submission,1,196,196,3,0,0,0.33,1.0,0.5,0.9,0.0,0.66,0,1,0,0,59,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,1.0,0.0,,0.5,1.0,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,70,170.0,72,Switch,1998-06-18,70,170.0,72,Orthodox,1992-11-17,26,32
UFC Fight Night: Blanchfield vs. Barber,Dustin Jacoby,Bruno Lopes,1,0,Light Heavyweight Bout,0,KO/TKO,1,110,110,3,1,0,0.58,0.33,0.5666666666666667,0.4166666666666667,,,0,0,0,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.33,0.5714285714285714,0.25,,0.5,1.0,0.3333333333333333,0.5238095238095238,0.2857142857142857,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,75,205.0,76,Orthodox,1988-04-04,74,205.0,74,Orthodox,1993-04-24,37,32
UFC Fight Night: Blanchfield vs. Barber,Ketlen Vieira,Macy Chiasson,1,0,Women's Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.37,0.54,0.453125,0.5625,,,0,0,0,0,66,8,0.0,0.0,0.5,0.0,0.6964285714285714,0.9,0.0,0.0,0.0,0.0,0.0,0.0,287.0,7.0,0.0,0.0,0.66,0.45,0.7037037037037037,0.7142857142857143,,0.0,0.0,0.0,0.0,0.0,253.0,18.0,0.37,0.54,0.3409090909090909,0.3125,1.0,0.7142857142857143,0.0,0.875,0.3023255813953488,0.5862068965517241,1.0,0.0,,,0.5,0.0,0.5,0.0,,,,,,0.0,,,0.5,,0.66,0.45,0.6666666666666666,0.375,,0.5,,1.0,0.5,0.3333333333333333,0.0,1.0,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,68,135.0,68,Orthodox,1991-08-26,71,135.0,72,Orthodox,1991-07-27,33,33
UFC Fight Night: Blanchfield vs. Barber,Zach Reese,Dusko Todorovic,1,0,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.54,0.66,0.7037037037037037,0.8157894736842105,1.0,0.75,0,1,0,1,66,181,0.0,0.0,0.56,0.5,0.6578947368421053,0.6206896551724138,,0.25,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.4,0.5,0.4142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.54,0.66,0.4285714285714285,0.6666666666666666,0.75,0.5,,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,,0.875,0.56,0.5,0.3684210526315789,0.2,1.0,1.0,0.75,1.0,0.5555555555555556,0.3636363636363636,0.6666666666666666,1.0,,0.0,0.4,0.5,0.2391304347826087,0.4285714285714285,0.8333333333333334,0.75,0.6666666666666666,1.0,0.4,0.4848484848484848,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,76,185.0,77,Switch,1994-03-24,73,185.0,74,Orthodox,1994-05-19,31,31
UFC Fight Night: Blanchfield vs. Barber,Jafel Filho,Allan Nascimento,0,1,Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.55,0.44,0.5945945945945946,0.5833333333333334,0.5,0.0,1,0,0,0,247,4,0.0,0.0,0.25,0.66,0.7647058823529411,0.6666666666666666,0.66,,0.0,0.0,0.0,1.0,71.0,215.0,0.0,0.0,0.33,0.33,0.5555555555555556,0.3181818181818182,,0.33,0.0,1.0,0.0,1.0,62.0,204.0,0.55,0.44,0.5,0.0,0.7142857142857143,1.0,0.0,0.6,0.3636363636363636,0.4444444444444444,0.7142857142857143,,1.0,,0.25,0.66,0.0,0.4,1.0,1.0,,1.0,0.0,0.75,1.0,1.0,,0.5,0.33,0.33,0.2,0.25,1.0,1.0,,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,67,125.0,68,Orthodox,1993-05-05,68,125.0,69,Orthodox,1991-09-11,32,33
UFC Fight Night: Blanchfield vs. Barber,Kurt Holobaugh,Jordan Leavitt,0,1,Lightweight Bout,0,Submission,1,99,99,3,0,0,0.0,1.0,0.7777777777777778,0.6666666666666666,,0.75,0,1,0,0,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,71,155.0,70,Orthodox,1986-09-08,69,145.0,71,Southpaw,1995-06-02,38,30
UFC Fight Night: Blanchfield vs. Barber,Bolaji Oki,Michael Aswell Jr.,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.39,0.28,0.391304347826087,0.2857142857142857,,,0,0,0,0,0,0,0.0,0.0,0.5,0.42,0.5,0.42,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.41,0.4466019417475728,0.416,,,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.28,0.3066666666666666,0.2222222222222222,0.8181818181818182,0.75,0.6666666666666666,0.625,0.391304347826087,0.2857142857142857,,,,,0.5,0.42,0.4025974025974026,0.4022988505747126,0.76,0.5,0.6666666666666666,1.0,0.5,0.4285714285714285,0.5,0.0,,,0.44,0.41,0.4175824175824176,0.3693693693693693,0.6666666666666666,0.7692307692307693,,1.0,0.4509803921568627,0.4146341463414634,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,70,155.0,73,Orthodox,1995-11-15,68,145.0,69,Orthodox,2000-09-27,29,24
UFC Fight Night: Blanchfield vs. Barber,Rayanne dos Santos,Alice Ardelean,0,1,Women's Strawweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.51,0.3,0.5217391304347826,0.3146067415730337,0.0,,0,0,0,0,29,16,0.0,0.0,0.33,0.42,0.3333333333333333,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.28,0.52,0.288135593220339,0.5308641975308642,0.5,,0.0,0.0,0.0,1.0,1.0,13.0,0.51,0.3,0.4358974358974359,0.2465753424657534,1.0,0.6,1.0,0.6666666666666666,0.5,0.2891566265060241,0.6666666666666666,0.6666666666666666,,,0.33,0.42,0.3333333333333333,0.3555555555555555,0.5,0.75,,0.8,0.3333333333333333,0.419047619047619,0.5,0.5,,,0.28,0.52,0.2702702702702703,0.4744525547445255,0.5,0.7647058823529411,1.0,1.0,0.2956521739130435,0.5256410256410257,0.0,0.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31,62,115.0,62,Orthodox,1995-06-08,63,115.0,62,Orthodox,1992-04-19,30,33
UFC Fight Night: Burns vs. Morales,Gilbert Burns,Michael Morales,0,1,Welterweight Bout,0,KO/TKO,1,219,219,5,0,2,0.27,0.58,0.2777777777777778,0.603448275862069,0.5,,0,0,0,0,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.58,0.3076923076923077,0.5961538461538461,0.0,,0.5,0.5,0.2777777777777778,0.5681818181818182,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,70,170.0,71,Orthodox,1986-07-20,72,170.0,79,Orthodox,1999-06-24,38,25
UFC Fight Night: Burns vs. Morales,Sodiq Yusuff,Mairon Santos,0,1,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.63,0.33,0.6333333333333333,0.3333333333333333,0.0,,0,0,0,0,42,3,0.0,0.0,0.38,0.59,0.6041666666666666,0.7027027027027027,0.0,,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.23,0.51,0.3243243243243243,0.72,1.0,,0.0,0.0,0.0,0.0,79.0,19.0,0.63,0.33,0.3636363636363636,0.2222222222222222,0.7,0.4,0.8888888888888888,0.75,0.6206896551724138,0.3076923076923077,1.0,1.0,,,0.38,0.59,0.2,0.5238095238095238,0.3333333333333333,0.8,1.0,1.0,0.4,0.5217391304347826,0.0,1.0,,,0.23,0.51,0.1111111111111111,0.4117647058823529,0.0,0.5,0.5555555555555556,1.0,0.2333333333333333,0.5357142857142857,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,69,155.0,71,Orthodox,1993-05-19,67,145.0,72,Orthodox,2000-06-10,32,24
UFC Fight Night: Burns vs. Morales,Dustin Stoltzfus,Nursulton Ruziboev,0,1,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.38,0.48,0.5555555555555556,0.5833333333333334,0.0,1.0,1,0,0,1,74,84,0.0,0.0,0.66,0.57,0.7777777777777778,0.6,0.5,,0.0,0.0,0.0,1.0,133.0,115.0,0.0,0.0,0.66,0.5,0.6538461538461539,0.4782608695652174,0.5,0.0,1.0,0.0,0.0,0.0,104.0,2.0,0.38,0.48,0.2,0.4210526315789473,1.0,0.5,1.0,0.75,0.3846153846153846,0.44,,1.0,,1.0,0.66,0.57,0.5,0.5294117647058824,1.0,1.0,,,0.5,0.4,,,1.0,0.6428571428571429,0.66,0.5,0.2857142857142857,0.4117647058823529,0.5,0.8,1.0,,0.6842105263157895,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,72,185.0,75,Orthodox,1991-11-15,77,185.0,76,Orthodox,1993-11-19,33,31
UFC Fight Night: Burns vs. Morales,Julian Erosa,Melquizael Costa,0,1,Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.38,0.42,0.3703703703703703,0.4266666666666667,0.33,,0,0,0,0,36,1,0.0,0.0,0.42,0.6,0.4838709677419355,0.6714285714285714,0.5,0.5,0.0,1.0,0.0,0.0,116.0,8.0,0.0,0.0,0.38,0.5,0.3982300884955752,0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,62.0,14.0,0.38,0.42,0.2631578947368421,0.2692307692307692,0.3333333333333333,0.7,1.0,0.8461538461538461,0.375,0.4383561643835616,,0.0,0.5,,0.42,0.6,0.275,0.5434782608695652,0.8,0.75,1.0,1.0,0.3488372093023256,0.5849056603773585,0.7272727272727273,1.0,,,0.38,0.5,0.3209876543209876,0.4516129032258064,0.8181818181818182,0.75,1.0,0.75,0.3734939759036144,0.5142857142857142,0.5,0.3333333333333333,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,73,145.0,74,Southpaw,1989-07-31,70,145.0,71,Southpaw,1996-09-14,35,28
UFC Fight Night: Burns vs. Morales,Gabe Green,Matheus Camilo,1,0,Lightweight Bout,0,Submission,2,523,223,3,0,0,0.38,0.5,0.5666666666666667,0.6976744186046512,,0.5,0,0,0,0,9,86,0.0,0.0,0.55,0.33,0.7037037037037037,0.6,,1.0,1.0,1.0,0.0,0.0,123.0,64.0,,,,,,,,,,,,,,,0.38,0.5,0.1111111111111111,0.4285714285714285,0.5,0.6666666666666666,0.7142857142857143,0.5,0.3529411764705882,0.5238095238095238,1.0,0.0,,0.5,0.55,0.33,0.4285714285714285,0.0,1.0,,,1.0,0.5,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17,70,155.0,73,Switch,1993-05-02,70,155.0,69,Orthodox,2001-01-02,32,24
